Loan_ID,Customer_ID,Loan_Type,Loan_Amount,EMI_Amount,Start_Date,Tenure_Months
LN28347,CUST18347,Credit Card,138507,11542.25,2024-08-10,12
LN28348,CUST18348,Consumer Durable,33273,5545.5,2024-09-17,6
LN28349,CUST18349,Credit Card,35536,2961.33,2023-05-01,12
LN28350,CUST18350,Credit Card,46387,3865.58,2023-10-30,12
LN28351,CUST18351,Personal Loan,420066,35005.5,2023-06-11,12
LN28352,CUST18352,Personal Loan,370731,7723.56,2023-11-26,48
LN28353,CUST18353,Personal Loan,225051,18754.25,2023-08-03,12
LN28354,CUST18354,Personal Loan,499460,13873.89,2023-08-18,36
LN28355,CUST18355,Consumer Durable,130174,7231.89,2023-06-22,18
LN28356,CUST18356,Consumer Durable,96734,8061.17,2024-06-18,12
LN28357,CUST18357,Personal Loan,156635,6526.46,2024-03-30,24
LN28358,CUST18358,Consumer Durable,137707,11475.58,2024-05-15,12
LN28359,CUST18359,Personal Loan,399287,11091.31,2024-02-27,36
LN28360,CUST18360,Personal Loan,186910,15575.83,2024-01-28,12
LN28361,CUST18361,Personal Loan,306702,25558.5,2023-04-21,12
LN28362,CUST18362,Personal Loan,191799,5327.75,2023-09-21,36
LN28363,CUST18363,Credit Card,148468,12372.33,2023-02-01,12
LN28364,CUST18364,Credit Card,61079,5089.92,2023-02-05,12
LN28365,CUST18365,Personal Loan,67876,1885.44,2024-06-23,36
LN28366,CUST18366,Credit Card,115025,9585.42,2023-12-28,12
LN28367,CUST18367,Credit Card,20715,1726.25,2023-11-27,12
LN28368,CUST18368,Personal Loan,464252,12895.89,2024-02-09,36
LN28369,CUST18369,Personal Loan,418384,17432.67,2023-11-28,24
LN28370,CUST18370,Personal Loan,244925,20410.42,2023-03-20,12
LN28371,CUST18371,Consumer Durable,134043,22340.5,2024-02-12,6
LN28372,CUST18372,Credit Card,12748,1062.33,2023-05-04,12
LN28373,CUST18373,Consumer Durable,76316,4239.78,2024-03-29,18
LN28374,CUST18374,Credit Card,77958,6496.5,2023-02-09,12
LN28375,CUST18375,Personal Loan,304047,8445.75,2023-09-12,36
LN28376,CUST18376,Personal Loan,110333,4597.21,2023-02-05,24
LN28377,CUST18377,Personal Loan,270592,22549.33,2024-05-31,12
LN28378,CUST18378,Consumer Durable,47018,3918.17,2024-09-29,12
LN28379,CUST18379,Credit Card,149702,12475.17,2023-04-08,12
LN28380,CUST18380,Personal Loan,345127,7190.15,2024-06-06,48
LN28381,CUST18381,Consumer Durable,102056,5669.78,2024-04-02,18
LN28382,CUST18382,Consumer Durable,105868,5881.56,2024-05-24,18
LN28383,CUST18383,Personal Loan,208055,5779.31,2023-06-19,36
LN28384,CUST18384,Credit Card,23421,1951.75,2024-04-29,12
LN28385,CUST18385,Credit Card,16884,1407.0,2023-11-18,12
LN28386,CUST18386,Consumer Durable,28350,4725.0,2024-01-10,6
LN28387,CUST18387,Personal Loan,325938,13580.75,2023-09-06,24
LN28388,CUST18388,Personal Loan,100295,2089.48,2023-01-06,48
LN28389,CUST18389,Consumer Durable,30314,1684.11,2023-03-10,18
LN28390,CUST18390,Credit Card,43036,3586.33,2024-11-05,12
LN28391,CUST18391,Consumer Durable,97803,5433.5,2023-03-04,18
LN28392,CUST18392,Consumer Durable,26317,1462.06,2023-01-29,18
LN28393,CUST18393,Personal Loan,286925,7970.14,2024-11-06,36
LN28394,CUST18394,Credit Card,98223,8185.25,2023-11-06,12
LN28395,CUST18395,Credit Card,143536,11961.33,2023-08-14,12
LN28396,CUST18396,Personal Loan,308924,8581.22,2023-01-14,36
LN28397,CUST18397,Consumer Durable,16967,942.61,2024-03-21,18
LN28398,CUST18398,Credit Card,134999,11249.92,2024-01-01,12
LN28399,CUST18399,Personal Loan,346674,7222.38,2024-08-29,48
LN28400,CUST18400,Personal Loan,424221,8837.94,2024-06-19,48
LN28401,CUST18401,Credit Card,112149,9345.75,2023-10-08,12
LN28402,CUST18402,Personal Loan,189895,7912.29,2024-02-08,24
LN28403,CUST18403,Credit Card,98253,8187.75,2024-02-02,12
LN28404,CUST18404,Consumer Durable,101623,5645.72,2023-02-18,18
LN28405,CUST18405,Consumer Durable,118809,6600.5,2023-01-06,18
LN28406,CUST18406,Personal Loan,275471,11477.96,2023-03-21,24
LN28407,CUST18407,Credit Card,67271,5605.92,2024-03-01,12
LN28408,CUST18408,Personal Loan,422806,17616.92,2024-03-27,24
LN28409,CUST18409,Personal Loan,240016,20001.33,2024-08-02,12
LN28410,CUST18410,Personal Loan,426293,17762.21,2024-01-26,24
LN28411,CUST18411,Credit Card,19490,1624.17,2024-07-01,12
LN28412,CUST18412,Personal Loan,332768,6932.67,2024-10-03,48
LN28413,CUST18413,Credit Card,43873,3656.08,2024-05-28,12
LN28414,CUST18414,Consumer Durable,88379,4909.94,2024-02-28,18
LN28415,CUST18415,Credit Card,19867,1655.58,2024-11-15,12
LN28416,CUST18416,Consumer Durable,184905,30817.5,2024-11-12,6
LN28417,CUST18417,Personal Loan,351273,7318.19,2024-05-23,48
LN28418,CUST18418,Consumer Durable,125005,20834.17,2023-05-19,6
LN28419,CUST18419,Consumer Durable,185195,15432.92,2023-06-24,12
LN28420,CUST18420,Credit Card,138119,11509.92,2024-04-06,12
LN28421,CUST18421,Consumer Durable,57598,4799.83,2024-01-10,12
LN28422,CUST18422,Consumer Durable,45392,7565.33,2024-11-25,6
LN28423,CUST18423,Credit Card,102614,8551.17,2024-09-18,12
LN28424,CUST18424,Credit Card,98684,8223.67,2023-02-25,12
LN28425,CUST18425,Personal Loan,166155,4615.42,2023-11-07,36
LN28426,CUST18426,Credit Card,34627,2885.58,2024-09-26,12
LN28427,CUST18427,Personal Loan,234180,9757.5,2023-04-05,24
LN28428,CUST18428,Consumer Durable,135080,11256.67,2024-08-13,12
LN28429,CUST18429,Consumer Durable,115634,19272.33,2023-06-24,6
LN28430,CUST18430,Consumer Durable,109192,6066.22,2023-11-08,18
LN28431,CUST18431,Credit Card,94132,7844.33,2024-02-11,12
LN28432,CUST18432,Credit Card,13992,1166.0,2023-07-07,12
LN28433,CUST18433,Personal Loan,169393,4705.36,2023-01-21,36
LN28434,CUST18434,Credit Card,95296,7941.33,2023-12-10,12
LN28435,CUST18435,Consumer Durable,136295,7571.94,2024-02-22,18
LN28436,CUST18436,Personal Loan,240809,20067.42,2024-02-23,12
LN28437,CUST18437,Personal Loan,239416,6650.44,2024-02-13,36
LN28438,CUST18438,Credit Card,149119,12426.58,2024-06-14,12
LN28439,CUST18439,Personal Loan,314130,26177.5,2023-01-15,12
LN28440,CUST18440,Credit Card,95739,7978.25,2024-05-31,12
LN28441,CUST18441,Consumer Durable,147348,8186.0,2023-06-29,18
LN28442,CUST18442,Consumer Durable,168192,28032.0,2024-05-22,6
LN28443,CUST18443,Credit Card,47153,3929.42,2024-03-08,12
LN28444,CUST18444,Personal Loan,183869,15322.42,2023-03-10,12
LN28445,CUST18445,Consumer Durable,184452,15371.0,2024-04-30,12
LN28446,CUST18446,Credit Card,13764,1147.0,2023-06-12,12
LN28447,CUST18447,Credit Card,85855,7154.58,2023-01-08,12
LN28448,CUST18448,Credit Card,139504,11625.33,2023-05-19,12
LN28449,CUST18449,Consumer Durable,178256,14854.67,2024-04-21,12
LN28450,CUST18450,Personal Loan,442443,18435.12,2024-04-09,24
LN28451,CUST18451,Consumer Durable,82517,13752.83,2023-03-03,6
LN28452,CUST18452,Credit Card,55463,4621.92,2024-04-02,12
LN28453,CUST18453,Credit Card,12547,1045.58,2023-10-06,12
LN28454,CUST18454,Credit Card,10382,865.17,2023-02-21,12
LN28455,CUST18455,Consumer Durable,66070,5505.83,2023-09-17,12
LN28456,CUST18456,Credit Card,131171,10930.92,2024-05-14,12
LN28457,CUST18457,Credit Card,30818,2568.17,2023-07-31,12
LN28458,CUST18458,Consumer Durable,178204,29700.67,2023-03-03,6
LN28459,CUST18459,Credit Card,26281,2190.08,2023-09-02,12
LN28460,CUST18460,Personal Loan,332957,9248.81,2023-02-10,36
LN28461,CUST18461,Personal Loan,470305,9798.02,2024-09-30,48
LN28462,CUST18462,Personal Loan,287530,23960.83,2023-07-02,12
LN28463,CUST18463,Personal Loan,387619,32301.58,2024-05-05,12
LN28464,CUST18464,Consumer Durable,157748,13145.67,2024-04-25,12
LN28465,CUST18465,Credit Card,15996,1333.0,2024-05-21,12
LN28466,CUST18466,Consumer Durable,170947,28491.17,2023-08-02,6
LN28467,CUST18467,Consumer Durable,45281,3773.42,2024-10-24,12
LN28468,CUST18468,Credit Card,118342,9861.83,2023-09-23,12
LN28469,CUST18469,Personal Loan,233442,4863.38,2023-02-13,48
LN28470,CUST18470,Consumer Durable,170806,28467.67,2023-01-29,6
LN28471,CUST18471,Credit Card,118080,9840.0,2024-03-19,12
LN28472,CUST18472,Consumer Durable,81934,6827.83,2024-05-12,12
LN28473,CUST18473,Credit Card,25691,2140.92,2024-08-08,12
LN28474,CUST18474,Personal Loan,351142,29261.83,2024-03-12,12
LN28475,CUST18475,Personal Loan,382511,10625.31,2024-10-18,36
LN28476,CUST18476,Credit Card,57525,4793.75,2024-11-30,12
LN28477,CUST18477,Credit Card,74735,6227.92,2023-10-15,12
LN28478,CUST18478,Consumer Durable,82600,6883.33,2023-06-21,12
LN28479,CUST18479,Consumer Durable,166475,27745.83,2023-06-14,6
LN28480,CUST18480,Credit Card,123136,10261.33,2023-02-09,12
LN28481,CUST18481,Consumer Durable,91000,7583.33,2023-11-28,12
LN28482,CUST18482,Credit Card,80947,6745.58,2023-07-15,12
LN28483,CUST18483,Consumer Durable,53816,2989.78,2023-01-26,18
LN28484,CUST18484,Consumer Durable,103348,8612.33,2024-11-06,12
LN28485,CUST18485,Credit Card,136041,11336.75,2023-02-08,12
LN28486,CUST18486,Personal Loan,331014,6896.12,2023-01-04,48
LN28487,CUST18487,Credit Card,144920,12076.67,2023-06-11,12
LN28488,CUST18488,Consumer Durable,150093,8338.5,2023-12-30,18
LN28489,CUST18489,Consumer Durable,141130,11760.83,2023-10-06,12
LN28490,CUST18490,Consumer Durable,92142,15357.0,2023-07-18,6
LN28491,CUST18491,Personal Loan,434208,12061.33,2024-02-29,36
LN28492,CUST18492,Personal Loan,396271,8255.65,2024-03-17,48
LN28493,CUST18493,Personal Loan,472925,19705.21,2024-10-12,24
LN28494,CUST18494,Credit Card,63604,5300.33,2023-05-02,12
LN28495,CUST18495,Consumer Durable,141293,7849.61,2023-11-13,18
LN28496,CUST18496,Personal Loan,219619,18301.58,2024-04-08,12
LN28497,CUST18497,Personal Loan,119585,4982.71,2024-11-24,24
LN28498,CUST18498,Credit Card,124411,10367.58,2024-10-17,12
LN28499,CUST18499,Credit Card,59190,4932.5,2023-05-13,12
LN28500,CUST18500,Credit Card,32947,2745.58,2023-10-28,12
LN28501,CUST18501,Credit Card,18368,1530.67,2023-05-03,12
LN28502,CUST18502,Personal Loan,453270,12590.83,2024-09-10,36
LN28503,CUST18503,Personal Loan,190881,3976.69,2024-03-05,48
LN28504,CUST18504,Consumer Durable,74498,12416.33,2024-08-24,6
LN28505,CUST18505,Credit Card,17373,1447.75,2023-02-04,12
LN28506,CUST18506,Credit Card,68623,5718.58,2024-08-03,12
LN28507,CUST18507,Consumer Durable,61752,3430.67,2024-06-17,18
LN28508,CUST18508,Consumer Durable,139873,7770.72,2024-11-15,18
LN28509,CUST18509,Personal Loan,144080,3001.67,2024-12-01,48
LN28510,CUST18510,Personal Loan,57748,1203.08,2023-11-07,48
LN28511,CUST18511,Personal Loan,284207,11841.96,2024-02-12,24
LN28512,CUST18512,Personal Loan,374453,10401.47,2023-01-13,36
LN28513,CUST18513,Credit Card,20750,1729.17,2024-10-11,12
LN28514,CUST18514,Consumer Durable,107631,5979.5,2023-05-26,18
LN28515,CUST18515,Credit Card,129573,10797.75,2024-08-08,12
LN28516,CUST18516,Credit Card,93790,7815.83,2023-10-29,12
LN28517,CUST18517,Personal Loan,299368,8315.78,2024-02-24,36
LN28518,CUST18518,Credit Card,131290,10940.83,2024-07-19,12
LN28519,CUST18519,Credit Card,72963,6080.25,2023-04-14,12
LN28520,CUST18520,Personal Loan,495550,41295.83,2024-10-09,12
LN28521,CUST18521,Consumer Durable,194082,16173.5,2024-06-27,12
LN28522,CUST18522,Consumer Durable,138768,11564.0,2024-06-02,12
LN28523,CUST18523,Credit Card,94454,7871.17,2023-10-12,12
LN28524,CUST18524,Credit Card,75369,6280.75,2023-08-29,12
LN28525,CUST18525,Consumer Durable,196519,32753.17,2023-07-23,6
LN28526,CUST18526,Credit Card,83312,6942.67,2023-10-15,12
LN28527,CUST18527,Personal Loan,476651,39720.92,2024-03-06,12
LN28528,CUST18528,Personal Loan,108296,4512.33,2023-02-24,24
LN28529,CUST18529,Credit Card,135580,11298.33,2023-11-20,12
LN28530,CUST18530,Personal Loan,124545,10378.75,2024-06-30,12
LN28531,CUST18531,Consumer Durable,87353,14558.83,2024-07-20,6
LN28532,CUST18532,Consumer Durable,83347,4630.39,2024-04-18,18
LN28533,CUST18533,Personal Loan,119749,3326.36,2024-02-01,36
LN28534,CUST18534,Personal Loan,104798,4366.58,2024-01-15,24
LN28535,CUST18535,Personal Loan,208288,5785.78,2024-11-19,36
LN28536,CUST18536,Personal Loan,366824,10189.56,2024-09-22,36
LN28537,CUST18537,Credit Card,94677,7889.75,2024-08-02,12
LN28538,CUST18538,Personal Loan,78694,6557.83,2023-09-13,12
LN28539,CUST18539,Consumer Durable,119546,19924.33,2024-06-08,6
LN28540,CUST18540,Personal Loan,139183,5799.29,2024-11-03,24
LN28541,CUST18541,Credit Card,137212,11434.33,2024-03-01,12
LN28542,CUST18542,Personal Loan,55805,4650.42,2023-05-14,12
LN28543,CUST18543,Credit Card,17194,1432.83,2024-10-26,12
LN28544,CUST18544,Credit Card,136367,11363.92,2024-01-27,12
LN28545,CUST18545,Consumer Durable,83515,4639.72,2023-10-06,18
LN28546,CUST18546,Credit Card,105048,8754.0,2024-01-26,12
LN28547,CUST18547,Consumer Durable,103142,17190.33,2024-04-06,6
LN28548,CUST18548,Personal Loan,61878,1289.12,2023-10-12,48
LN28549,CUST18549,Consumer Durable,192305,32050.83,2023-11-07,6
LN28550,CUST18550,Credit Card,72602,6050.17,2023-11-21,12
LN28551,CUST18551,Consumer Durable,101445,5635.83,2024-05-28,18
LN28552,CUST18552,Consumer Durable,111719,9309.92,2023-03-12,12
LN28553,CUST18553,Credit Card,82125,6843.75,2023-11-25,12
LN28554,CUST18554,Personal Loan,315611,13150.46,2023-03-18,24
LN28555,CUST18555,Personal Loan,339875,9440.97,2023-07-12,36
LN28556,CUST18556,Consumer Durable,79810,4433.89,2023-04-26,18
LN28557,CUST18557,Consumer Durable,123600,10300.0,2023-05-08,12
LN28558,CUST18558,Personal Loan,82847,6903.92,2023-01-31,12
LN28559,CUST18559,Personal Loan,327436,13643.17,2023-07-05,24
LN28560,CUST18560,Credit Card,141085,11757.08,2024-03-13,12
LN28561,CUST18561,Credit Card,19264,1605.33,2024-02-19,12
LN28562,CUST18562,Consumer Durable,27828,4638.0,2023-08-30,6
LN28563,CUST18563,Consumer Durable,38335,3194.58,2023-04-17,12
LN28564,CUST18564,Personal Loan,113353,9446.08,2024-10-31,12
LN28565,CUST18565,Personal Loan,494501,10302.1,2023-12-04,48
LN28566,CUST18566,Consumer Durable,80964,6747.0,2023-05-10,12
LN28567,CUST18567,Credit Card,64635,5386.25,2024-08-11,12
LN28568,CUST18568,Credit Card,13540,1128.33,2023-07-04,12
LN28569,CUST18569,Credit Card,104332,8694.33,2024-07-02,12
LN28570,CUST18570,Credit Card,98586,8215.5,2024-07-08,12
LN28571,CUST18571,Consumer Durable,112341,9361.75,2024-01-27,12
LN28572,CUST18572,Consumer Durable,183743,10207.94,2024-08-17,18
LN28573,CUST18573,Consumer Durable,54751,4562.58,2023-04-29,12
LN28574,CUST18574,Consumer Durable,103465,8622.08,2023-11-12,12
LN28575,CUST18575,Personal Loan,76152,6346.0,2024-08-03,12
LN28576,CUST18576,Personal Loan,291117,24259.75,2023-04-04,12
LN28577,CUST18577,Credit Card,90910,7575.83,2024-07-21,12
LN28578,CUST18578,Credit Card,33656,2804.67,2023-10-06,12
LN28579,CUST18579,Personal Loan,287389,5987.27,2023-04-08,48
LN28580,CUST18580,Consumer Durable,191106,10617.0,2024-05-18,18
LN28581,CUST18581,Personal Loan,340989,9471.92,2023-07-03,36
LN28582,CUST18582,Consumer Durable,61087,5090.58,2024-11-24,12
LN28583,CUST18583,Personal Loan,397156,11032.11,2024-02-22,36
LN28584,CUST18584,Personal Loan,59680,1243.33,2023-11-16,48
LN28585,CUST18585,Consumer Durable,53741,2985.61,2023-04-22,18
LN28586,CUST18586,Consumer Durable,57398,9566.33,2024-03-10,6
LN28587,CUST18587,Credit Card,95303,7941.92,2023-01-01,12
LN28588,CUST18588,Credit Card,34350,2862.5,2023-06-22,12
LN28589,CUST18589,Credit Card,34965,2913.75,2023-02-17,12
LN28590,CUST18590,Credit Card,123678,10306.5,2024-08-21,12
LN28591,CUST18591,Consumer Durable,38068,3172.33,2023-03-02,12
LN28592,CUST18592,Personal Loan,276413,11517.21,2024-07-08,24
LN28593,CUST18593,Personal Loan,445934,37161.17,2024-10-27,12
LN28594,CUST18594,Consumer Durable,135563,11296.92,2023-06-18,12
LN28595,CUST18595,Consumer Durable,95973,5331.83,2023-11-23,18
LN28596,CUST18596,Personal Loan,321678,13403.25,2024-03-06,24
LN28597,CUST18597,Consumer Durable,165892,9216.22,2024-09-13,18
LN28598,CUST18598,Consumer Durable,159017,26502.83,2023-11-27,6
LN28599,CUST18599,Personal Loan,348788,14532.83,2024-05-25,24
LN28600,CUST18600,Personal Loan,113482,4728.42,2023-08-13,24
LN28601,CUST18601,Credit Card,140379,11698.25,2023-07-13,12
LN28602,CUST18602,Credit Card,44931,3744.25,2024-07-26,12
LN28603,CUST18603,Credit Card,33244,2770.33,2023-01-04,12
LN28604,CUST18604,Personal Loan,359216,29934.67,2023-10-07,12
LN28605,CUST18605,Consumer Durable,141096,11758.0,2024-08-04,12
LN28606,CUST18606,Credit Card,55974,4664.5,2024-07-05,12
LN28607,CUST18607,Consumer Durable,71478,3971.0,2023-02-28,18
LN28608,CUST18608,Consumer Durable,95163,15860.5,2023-02-11,6
LN28609,CUST18609,Consumer Durable,78717,13119.5,2024-05-31,6
LN28610,CUST18610,Credit Card,89203,7433.58,2023-05-20,12
LN28611,CUST18611,Personal Loan,183214,7633.92,2024-03-03,24
LN28612,CUST18612,Consumer Durable,74224,4123.56,2023-12-10,18
LN28613,CUST18613,Personal Loan,284469,7901.92,2024-01-30,36
LN28614,CUST18614,Personal Loan,453736,37811.33,2023-05-28,12
LN28615,CUST18615,Personal Loan,116259,3229.42,2023-09-05,36
LN28616,CUST18616,Consumer Durable,82621,6885.08,2023-04-03,12
LN28617,CUST18617,Consumer Durable,145658,24276.33,2024-07-02,6
LN28618,CUST18618,Credit Card,46859,3904.92,2024-09-24,12
LN28619,CUST18619,Consumer Durable,108871,18145.17,2023-10-18,6
LN28620,CUST18620,Personal Loan,398442,11067.83,2023-03-29,36
LN28621,CUST18621,Personal Loan,418043,17418.46,2024-02-28,24
LN28622,CUST18622,Personal Loan,328270,27355.83,2023-04-23,12
LN28623,CUST18623,Credit Card,139429,11619.08,2023-02-08,12
LN28624,CUST18624,Personal Loan,429785,8953.85,2024-09-11,48
LN28625,CUST18625,Credit Card,84066,7005.5,2023-03-15,12
LN28626,CUST18626,Credit Card,64846,5403.83,2024-03-17,12
LN28627,CUST18627,Consumer Durable,91600,7633.33,2024-01-12,12
LN28628,CUST18628,Personal Loan,290174,24181.17,2023-03-10,12
LN28629,CUST18629,Credit Card,96347,8028.92,2024-03-19,12
LN28630,CUST18630,Personal Loan,492650,41054.17,2024-09-20,12
LN28631,CUST18631,Personal Loan,488183,13560.64,2024-01-02,36
LN28632,CUST18632,Consumer Durable,37044,3087.0,2024-03-09,12
LN28633,CUST18633,Personal Loan,367929,15330.38,2024-05-30,24
LN28634,CUST18634,Consumer Durable,16038,2673.0,2024-01-28,6
LN28635,CUST18635,Consumer Durable,20415,1134.17,2023-11-19,18
LN28636,CUST18636,Credit Card,68818,5734.83,2023-09-22,12
LN28637,CUST18637,Personal Loan,315959,13164.96,2023-12-20,24
LN28638,CUST18638,Consumer Durable,137254,11437.83,2023-11-21,12
LN28639,CUST18639,Personal Loan,457831,9538.15,2024-08-19,48
LN28640,CUST18640,Personal Loan,242051,5042.73,2024-07-24,48
LN28641,CUST18641,Credit Card,144940,12078.33,2023-03-26,12
LN28642,CUST18642,Personal Loan,412719,11464.42,2023-12-17,36
LN28643,CUST18643,Consumer Durable,144473,24078.83,2024-03-06,6
LN28644,CUST18644,Credit Card,45816,3818.0,2023-09-13,12
LN28645,CUST18645,Credit Card,67335,5611.25,2024-09-24,12
LN28646,CUST18646,Consumer Durable,63003,3500.17,2024-01-12,18
LN28647,CUST18647,Credit Card,76487,6373.92,2024-09-20,12
LN28648,CUST18648,Consumer Durable,70353,11725.5,2024-05-01,6
LN28649,CUST18649,Credit Card,20218,1684.83,2024-06-04,12
LN28650,CUST18650,Personal Loan,105174,4382.25,2024-03-20,24
LN28651,CUST18651,Personal Loan,163734,13644.5,2024-10-01,12
LN28652,CUST18652,Credit Card,111227,9268.92,2023-02-21,12
LN28653,CUST18653,Credit Card,48094,4007.83,2023-09-21,12
LN28654,CUST18654,Personal Loan,478586,9970.54,2024-07-31,48
LN28655,CUST18655,Personal Loan,353201,14716.71,2024-11-12,24
LN28656,CUST18656,Credit Card,38158,3179.83,2024-01-10,12
LN28657,CUST18657,Consumer Durable,103208,5733.78,2024-07-02,18
LN28658,CUST18658,Consumer Durable,61543,3419.06,2023-04-15,18
LN28659,CUST18659,Credit Card,105217,8768.08,2023-12-23,12
LN28660,CUST18660,Credit Card,44648,3720.67,2023-01-06,12
LN28661,CUST18661,Credit Card,57679,4806.58,2024-07-09,12
LN28662,CUST18662,Consumer Durable,30876,2573.0,2023-08-17,12
LN28663,CUST18663,Consumer Durable,116903,19483.83,2023-03-13,6
LN28664,CUST18664,Credit Card,54587,4548.92,2023-09-21,12
LN28665,CUST18665,Credit Card,52550,4379.17,2024-06-12,12
LN28666,CUST18666,Credit Card,28908,2409.0,2023-06-07,12
LN28667,CUST18667,Consumer Durable,188920,10495.56,2024-09-11,18
LN28668,CUST18668,Consumer Durable,191604,15967.0,2023-02-14,12
LN28669,CUST18669,Personal Loan,449376,37448.0,2024-11-29,12
LN28670,CUST18670,Credit Card,117520,9793.33,2024-03-31,12
LN28671,CUST18671,Personal Loan,201966,5610.17,2023-08-23,36
LN28672,CUST18672,Credit Card,57083,4756.92,2023-12-02,12
LN28673,CUST18673,Credit Card,20127,1677.25,2023-03-06,12
LN28674,CUST18674,Consumer Durable,106032,17672.0,2024-08-14,6
LN28675,CUST18675,Credit Card,130004,10833.67,2024-07-01,12
