Loan_ID,Agent_ID,Report_Month,Outstanding_Amount,Days_Past_Due,Missed_EMIs,Contact_Response,Recovery_Status,Amount_Recovered
LN29538,AGT167,2026-03-01,6475.18,15,1,Promise To Pay,Partial,1942.55
LN29539,AGT167,2026-03-01,24530.97,30,2,No Answer,Unpaid,0.0
LN29540,AGT128,2026-03-01,4724.06,30,2,Promise To Pay,Partial,1417.22
LN29541,AGT128,2026-03-01,6433.38,0,0,Promise To Pay,Paid,6433.38
LN29542,AGT113,2026-03-01,21755.65,90,4,Responsive,Partial,10877.83
LN29543,AGT133,2026-03-01,4527.45,15,1,Responsive,Partial,2263.72
LN29544,AGT105,2026-03-01,16700.22,15,1,No Answer,Unpaid,0.0
LN29545,AGT152,2026-03-01,10055.68,0,0,No Answer,Paid,10055.68
LN29546,AGT165,2026-03-01,15564.55,60,3,No Answer,Unpaid,0.0
LN29547,AGT129,2026-03-01,86286.77,30,2,Responsive,Partial,43143.39
LN29548,AGT125,2026-03-01,10145.86,15,1,No Answer,Unpaid,0.0
LN29549,AGT125,2026-03-01,5747.62,15,1,Responsive,Paid,5747.62
LN29550,AGT173,2026-03-01,19417.54,60,3,Responsive,Partial,9708.77
LN29551,AGT123,2026-03-01,17421.85,30,2,No Answer,Unpaid,0.0
LN29552,AGT131,2026-03-01,17991.99,15,1,Promise To Pay,Partial,5397.6
LN29553,AGT114,2026-03-01,69275.08,30,2,No Answer,Unpaid,0.0
LN29554,AGT119,2026-03-01,2160.1,15,1,Responsive,Paid,2160.1
LN29555,AGT100,2026-03-01,23742.06,0,0,Promise To Pay,Paid,23742.06
LN29556,AGT158,2026-03-01,34874.19,90,4,Responsive,Paid,34874.19
LN29557,AGT147,2026-03-01,14031.19,30,2,Promise To Pay,Partial,4209.36
LN29558,AGT121,2026-03-01,19098.27,30,2,No Answer,Unpaid,0.0
LN29559,AGT111,2026-03-01,16630.48,0,0,Responsive,Paid,16630.48
LN29560,AGT103,2026-03-01,17244.78,15,1,Promise To Pay,Partial,5173.43
LN29561,AGT148,2026-03-01,28902.27,60,3,Responsive,Partial,14451.14
LN29562,AGT125,2026-03-01,5255.52,15,1,Responsive,Paid,5255.52
LN29563,AGT101,2026-03-01,22814.63,0,0,Promise To Pay,Paid,22814.63
LN29564,AGT104,2026-03-01,6672.4,60,3,No Answer,Unpaid,0.0
LN29565,AGT131,2026-03-01,7484.08,0,0,No Answer,Paid,7484.08
LN29566,AGT109,2026-03-01,3901.7,15,1,No Answer,Unpaid,0.0
LN29567,AGT161,2026-03-01,37950.69,0,0,Responsive,Paid,37950.69
LN29568,AGT170,2026-03-01,11568.97,0,0,No Answer,Paid,11568.97
LN29569,AGT173,2026-03-01,16496.54,30,2,Promise To Pay,Partial,4948.96
LN29570,AGT171,2026-03-01,13263.34,90,4,Responsive,Paid,13263.34
LN29571,AGT103,2026-03-01,31965.78,60,3,Responsive,Paid,31965.78
LN29572,AGT168,2026-03-01,5694.69,0,0,Responsive,Paid,5694.69
LN29573,AGT102,2026-03-01,20543.88,60,3,No Answer,Unpaid,0.0
LN29574,AGT145,2026-03-01,28223.64,60,3,Responsive,Partial,14111.82
LN29575,AGT139,2026-03-01,14366.81,0,0,No Answer,Paid,14366.81
LN29576,AGT164,2026-03-01,7340.24,0,0,Responsive,Paid,7340.24
LN29577,AGT141,2026-03-01,6325.33,0,0,Responsive,Paid,6325.33
LN29578,AGT113,2026-03-01,38099.24,90,4,Responsive,Partial,19049.62
LN29579,AGT173,2026-03-01,23139.4,60,3,Responsive,Partial,11569.7
LN29580,AGT107,2026-03-01,11192.14,15,1,Responsive,Paid,11192.14
LN29581,AGT116,2026-03-01,37852.46,0,0,No Answer,Paid,37852.46
LN29582,AGT112,2026-03-01,11077.28,15,1,No Answer,Unpaid,0.0
LN29583,AGT173,2026-03-01,6769.75,30,2,No Answer,Unpaid,0.0
LN29584,AGT165,2026-03-01,8322.6,0,0,Promise To Pay,Paid,8322.6
LN29585,AGT114,2026-03-01,2765.29,15,1,No Answer,Unpaid,0.0
LN29586,AGT107,2026-03-01,6052.79,15,1,No Answer,Unpaid,0.0
LN29587,AGT112,2026-03-01,13414.77,0,0,Responsive,Paid,13414.77
LN29588,AGT154,2026-03-01,9911.77,0,0,Promise To Pay,Paid,9911.77
LN29589,AGT151,2026-03-01,7214.41,0,0,No Answer,Paid,7214.41
LN29590,AGT165,2026-03-01,32226.05,60,3,Responsive,Paid,32226.05
LN29591,AGT154,2026-03-01,5492.66,0,0,No Answer,Paid,5492.66
LN29592,AGT111,2026-03-01,5537.66,0,0,Promise To Pay,Paid,5537.66
LN29593,AGT170,2026-03-01,33243.7,0,0,No Answer,Paid,33243.7
LN29594,AGT118,2026-03-01,44023.91,30,2,No Answer,Unpaid,0.0
LN29595,AGT152,2026-03-01,7452.62,0,0,Promise To Pay,Paid,7452.62
LN29596,AGT139,2026-03-01,7028.43,0,0,Responsive,Paid,7028.43
LN29597,AGT146,2026-03-01,3767.88,0,0,Promise To Pay,Paid,3767.88
LN29598,AGT107,2026-03-01,3800.31,15,1,No Answer,Unpaid,0.0
LN29599,AGT120,2026-03-01,38165.09,60,3,No Answer,Unpaid,0.0
LN29600,AGT155,2026-03-01,2518.38,0,0,No Answer,Paid,2518.38
LN29601,AGT124,2026-03-01,12276.08,0,0,Responsive,Paid,12276.08
LN29602,AGT168,2026-03-01,8352.76,0,0,No Answer,Paid,8352.76
LN29603,AGT164,2026-03-01,6068.44,0,0,Promise To Pay,Paid,6068.44
LN29604,AGT123,2026-03-01,4381.32,30,2,No Answer,Unpaid,0.0
LN29605,AGT173,2026-03-01,12624.77,0,0,No Answer,Paid,12624.77
LN29606,AGT114,2026-03-01,38511.08,30,2,Promise To Pay,Partial,11553.32
LN29607,AGT138,2026-03-01,6740.31,15,1,Responsive,Partial,3370.16
LN29608,AGT119,2026-03-01,36957.66,30,2,No Answer,Unpaid,0.0
LN29609,AGT129,2026-03-01,25749.4,30,2,No Answer,Unpaid,0.0
LN29610,AGT150,2026-03-01,22780.61,30,2,Responsive,Paid,22780.61
LN29611,AGT121,2026-03-01,1905.17,0,0,Promise To Pay,Paid,1905.17
LN29612,AGT130,2026-03-01,6467.96,15,1,Responsive,Partial,3233.98
LN29613,AGT116,2026-03-01,37824.5,30,2,Promise To Pay,Partial,11347.35
LN29614,AGT138,2026-03-01,7849.8,0,0,Responsive,Paid,7849.8
LN29615,AGT122,2026-03-01,10556.67,0,0,Promise To Pay,Paid,10556.67
LN29616,AGT144,2026-03-01,47578.53,30,2,No Answer,Unpaid,0.0
LN29617,AGT126,2026-03-01,16057.62,30,2,Promise To Pay,Partial,4817.29
LN29618,AGT172,2026-03-01,7694.27,60,3,Promise To Pay,Partial,2308.28
LN29619,AGT127,2026-03-01,32404.8,15,1,Responsive,Partial,16202.4
LN29620,AGT165,2026-03-01,9058.53,90,4,Promise To Pay,Partial,2717.56
LN29621,AGT121,2026-03-01,45837.59,90,4,No Answer,Unpaid,0.0
LN29622,AGT133,2026-03-01,5822.31,60,3,Responsive,Partial,2911.16
LN29623,AGT148,2026-03-01,45214.47,30,2,Promise To Pay,Partial,13564.34
LN29624,AGT146,2026-03-01,36053.17,60,3,No Answer,Unpaid,0.0
LN29625,AGT136,2026-03-01,27045.18,30,2,No Answer,Unpaid,0.0
LN29626,AGT164,2026-03-01,9035.72,0,0,Promise To Pay,Paid,9035.72
LN29627,AGT104,2026-03-01,48784.19,60,3,Promise To Pay,Partial,14635.26
LN29628,AGT134,2026-03-01,89433.22,30,2,Responsive,Partial,44716.61
LN29629,AGT119,2026-03-01,9921.16,0,0,Responsive,Paid,9921.16
LN29630,AGT148,2026-03-01,10842.27,0,0,No Answer,Paid,10842.27
LN29631,AGT109,2026-03-01,1726.71,0,0,Promise To Pay,Paid,1726.71
LN29632,AGT158,2026-03-01,5597.65,15,1,Promise To Pay,Partial,1679.29
LN29633,AGT165,2026-03-01,76424.53,90,4,Responsive,Paid,76424.53
LN29634,AGT125,2026-03-01,11162.02,0,0,Promise To Pay,Paid,11162.02
LN29635,AGT145,2026-03-01,8325.59,30,2,No Answer,Unpaid,0.0
LN29636,AGT130,2026-03-01,12933.73,0,0,Responsive,Paid,12933.73
LN29637,AGT119,2026-03-01,28957.99,0,0,Responsive,Paid,28957.99
LN29638,AGT170,2026-03-01,14519.31,0,0,Promise To Pay,Paid,14519.31
LN29639,AGT107,2026-03-01,4987.97,0,0,Responsive,Paid,4987.97
LN29640,AGT111,2026-03-01,8360.97,0,0,No Answer,Paid,8360.97
LN29641,AGT149,2026-03-01,4018.93,15,1,Responsive,Partial,2009.46
LN29642,AGT154,2026-03-01,3224.73,15,1,Promise To Pay,Partial,967.42
LN29643,AGT111,2026-03-01,11773.88,0,0,Promise To Pay,Paid,11773.88
LN29644,AGT138,2026-03-01,6108.69,30,2,No Answer,Unpaid,0.0
LN29645,AGT168,2026-03-01,8588.1,0,0,Promise To Pay,Paid,8588.1
LN29646,AGT101,2026-03-01,27444.98,30,2,Responsive,Paid,27444.98
LN29647,AGT123,2026-03-01,35907.25,0,0,No Answer,Paid,35907.25
LN29648,AGT160,2026-03-01,6498.83,0,0,No Answer,Paid,6498.83
LN29649,AGT173,2026-03-01,33412.68,90,4,Promise To Pay,Partial,10023.8
LN29650,AGT148,2026-03-01,6792.66,0,0,Responsive,Paid,6792.66
LN29651,AGT170,2026-03-01,28037.15,0,0,Responsive,Paid,28037.15
LN29652,AGT147,2026-03-01,4984.2,15,1,No Answer,Unpaid,0.0
LN29653,AGT139,2026-03-01,14459.6,60,3,No Answer,Unpaid,0.0
LN29654,AGT161,2026-03-01,6476.54,0,0,No Answer,Paid,6476.54
LN29655,AGT117,2026-03-01,9370.72,60,3,No Answer,Unpaid,0.0
LN29656,AGT106,2026-03-01,3586.5,0,0,Promise To Pay,Paid,3586.5
LN29657,AGT159,2026-03-01,116306.09,60,3,No Answer,Unpaid,0.0
LN29658,AGT145,2026-03-01,8579.21,0,0,Responsive,Paid,8579.21
LN29659,AGT157,2026-03-01,21918.03,60,3,Responsive,Partial,10959.01
LN29660,AGT102,2026-03-01,43454.85,0,0,Promise To Pay,Paid,43454.85
LN29661,AGT151,2026-03-01,4145.03,0,0,Responsive,Paid,4145.03
LN29662,AGT146,2026-03-01,5416.89,0,0,Promise To Pay,Paid,5416.89
LN29663,AGT132,2026-03-01,3857.69,15,1,Promise To Pay,Partial,1157.31
LN29664,AGT159,2026-03-01,1219.49,0,0,Responsive,Paid,1219.49
LN29665,AGT173,2026-03-01,22790.81,90,4,No Answer,Unpaid,0.0
LN29666,AGT172,2026-03-01,29253.7,60,3,Responsive,Paid,29253.7
LN29667,AGT102,2026-03-01,8489.57,0,0,No Answer,Paid,8489.57
LN29668,AGT146,2026-03-01,8274.5,0,0,Promise To Pay,Paid,8274.5
LN29669,AGT165,2026-03-01,5483.6,15,1,Responsive,Partial,2741.8
LN29670,AGT142,2026-03-01,3796.44,0,0,Responsive,Paid,3796.44
LN29671,AGT146,2026-03-01,25519.17,0,0,Responsive,Paid,25519.17
LN29672,AGT173,2026-03-01,7475.65,0,0,Promise To Pay,Paid,7475.65
LN29673,AGT168,2026-03-01,14162.01,0,0,No Answer,Paid,14162.01
LN29674,AGT122,2026-03-01,6827.73,0,0,Responsive,Paid,6827.73
LN29675,AGT140,2026-03-01,1935.68,0,0,Promise To Pay,Paid,1935.68
LN29676,AGT168,2026-03-01,28402.29,30,2,Responsive,Paid,28402.29
LN29677,AGT132,2026-03-01,8299.44,0,0,No Answer,Paid,8299.44
LN29678,AGT146,2026-03-01,5330.3,15,1,Responsive,Partial,2665.15
LN29679,AGT133,2026-03-01,11619.63,15,1,Promise To Pay,Partial,3485.89
LN29680,AGT166,2026-03-01,31047.26,90,4,Responsive,Partial,15523.63
LN29681,AGT170,2026-03-01,11774.79,0,0,Promise To Pay,Paid,11774.79
LN29682,AGT124,2026-03-01,56221.34,90,4,Promise To Pay,Partial,16866.4
LN29683,AGT125,2026-03-01,43208.21,60,3,Promise To Pay,Partial,12962.46
LN29684,AGT156,2026-03-01,15525.32,30,2,Responsive,Paid,15525.32
LN29685,AGT124,2026-03-01,16731.26,0,0,Responsive,Paid,16731.26
LN29686,AGT102,2026-03-01,1801.9,0,0,Responsive,Paid,1801.9
LN29687,AGT153,2026-03-01,33751.88,60,3,Promise To Pay,Partial,10125.56
LN29688,AGT120,2026-03-01,1853.7,0,0,No Answer,Paid,1853.7
LN29689,AGT168,2026-03-01,34445.6,0,0,Promise To Pay,Paid,34445.6
LN29690,AGT144,2026-03-01,6752.94,0,0,No Answer,Paid,6752.94
LN29691,AGT173,2026-03-01,6870.82,0,0,Responsive,Paid,6870.82
LN29692,AGT162,2026-03-01,8215.1,15,1,Promise To Pay,Partial,2464.53
LN29693,AGT105,2026-03-01,41794.29,90,4,Promise To Pay,Partial,12538.29
LN29694,AGT112,2026-03-01,22573.25,30,2,No Answer,Unpaid,0.0
LN29695,AGT104,2026-03-01,2016.74,30,2,No Answer,Unpaid,0.0
LN29696,AGT149,2026-03-01,33907.78,90,4,Responsive,Partial,16953.89
LN29697,AGT159,2026-03-01,9790.96,0,0,Responsive,Paid,9790.96
LN29698,AGT136,2026-03-01,38428.26,0,0,Responsive,Paid,38428.26
LN29699,AGT120,2026-03-01,24162.44,60,3,Responsive,Paid,24162.44
LN29700,AGT147,2026-03-01,48078.6,90,4,No Answer,Unpaid,0.0
LN29701,AGT158,2026-03-01,1313.13,0,0,Promise To Pay,Paid,1313.13
LN29702,AGT121,2026-03-01,21346.0,60,3,Responsive,Partial,10673.0
LN29703,AGT152,2026-03-01,21512.18,30,2,Responsive,Paid,21512.18
LN29704,AGT125,2026-03-01,4787.35,15,1,No Answer,Unpaid,0.0
LN29705,AGT149,2026-03-01,6330.19,0,0,Responsive,Paid,6330.19
LN29706,AGT168,2026-03-01,9349.85,30,2,Responsive,Paid,9349.85
LN29707,AGT172,2026-03-01,22684.24,30,2,Responsive,Partial,11342.12
LN29708,AGT126,2026-03-01,29936.17,0,0,Responsive,Paid,29936.17
LN29709,AGT164,2026-03-01,16891.06,30,2,No Answer,Unpaid,0.0
LN29710,AGT135,2026-03-01,8764.08,0,0,Responsive,Paid,8764.08
LN29711,AGT124,2026-03-01,7171.61,0,0,Responsive,Paid,7171.61
LN29712,AGT148,2026-03-01,6112.46,0,0,Promise To Pay,Paid,6112.46
LN29713,AGT115,2026-03-01,4184.64,0,0,No Answer,Paid,4184.64
LN29714,AGT138,2026-03-01,17188.73,30,2,No Answer,Unpaid,0.0
LN29715,AGT167,2026-03-01,32725.42,0,0,Responsive,Paid,32725.42
LN29716,AGT146,2026-03-01,1803.52,0,0,Promise To Pay,Paid,1803.52
LN29717,AGT172,2026-03-01,29857.37,60,3,Responsive,Paid,29857.37
LN29718,AGT109,2026-03-01,42329.28,90,4,Responsive,Partial,21164.64
LN29719,AGT137,2026-03-01,17878.4,30,2,Promise To Pay,Partial,5363.52
LN29720,AGT127,2026-03-01,10071.15,0,0,Responsive,Paid,10071.15
LN29721,AGT159,2026-03-01,8764.39,60,3,No Answer,Unpaid,0.0
LN29722,AGT154,2026-03-01,13732.53,30,2,No Answer,Unpaid,0.0
LN29723,AGT165,2026-03-01,4716.62,0,0,No Answer,Paid,4716.62
LN29724,AGT150,2026-03-01,14757.7,30,2,Promise To Pay,Partial,4427.31
LN29725,AGT151,2026-03-01,6822.25,30,2,No Answer,Unpaid,0.0
LN29726,AGT152,2026-03-01,10162.08,60,3,No Answer,Unpaid,0.0
LN29727,AGT131,2026-03-01,8120.25,60,3,No Answer,Unpaid,0.0
LN29728,AGT137,2026-03-01,2550.84,30,2,Promise To Pay,Partial,765.25
LN29729,AGT169,2026-03-01,5117.41,30,2,No Answer,Unpaid,0.0
LN29730,AGT158,2026-03-01,4804.41,30,2,Promise To Pay,Partial,1441.32
LN29731,AGT148,2026-03-01,1974.85,0,0,No Answer,Paid,1974.85
LN29732,AGT101,2026-03-01,31586.08,60,3,No Answer,Unpaid,0.0
LN29733,AGT148,2026-03-01,5603.79,0,0,Responsive,Paid,5603.79
LN29734,AGT113,2026-03-01,5390.52,15,1,No Answer,Unpaid,0.0
LN29735,AGT131,2026-03-01,52245.76,90,4,Promise To Pay,Partial,15673.73
LN29736,AGT160,2026-03-01,19535.48,90,4,Promise To Pay,Partial,5860.64
LN29737,AGT110,2026-03-01,17829.85,0,0,No Answer,Paid,17829.85
LN29738,AGT146,2026-03-01,11723.97,30,2,Responsive,Partial,5861.98
LN29739,AGT141,2026-03-01,2790.66,15,1,Responsive,Paid,2790.66
LN29740,AGT144,2026-03-01,5985.5,15,1,No Answer,Unpaid,0.0
LN29741,AGT109,2026-03-01,38080.5,0,0,No Answer,Paid,38080.5
LN29742,AGT168,2026-03-01,28176.27,30,2,Promise To Pay,Partial,8452.88
LN29743,AGT159,2026-03-01,5383.67,0,0,Responsive,Paid,5383.67
LN29744,AGT146,2026-03-01,18573.97,30,2,Promise To Pay,Partial,5572.19
LN29745,AGT110,2026-03-01,12463.87,15,1,Responsive,Partial,6231.94
LN29746,AGT131,2026-03-01,2440.36,30,2,No Answer,Unpaid,0.0
LN29747,AGT100,2026-03-01,6795.84,30,2,Promise To Pay,Partial,2038.75
LN29748,AGT150,2026-03-01,16674.63,15,1,Responsive,Partial,8337.32
LN29749,AGT142,2026-03-01,7027.02,0,0,No Answer,Paid,7027.02
LN29750,AGT156,2026-03-01,10248.54,30,2,Promise To Pay,Partial,3074.56
LN29751,AGT155,2026-03-01,3549.7,15,1,No Answer,Unpaid,0.0
LN29752,AGT129,2026-03-01,53729.35,90,4,Responsive,Paid,53729.35
LN29753,AGT159,2026-03-01,13274.26,0,0,No Answer,Paid,13274.26
LN29754,AGT168,2026-03-01,1646.87,15,1,Promise To Pay,Partial,494.06
LN29755,AGT171,2026-03-01,11926.72,30,2,Promise To Pay,Partial,3578.02
LN29756,AGT102,2026-03-01,11900.46,0,0,No Answer,Paid,11900.46
LN29757,AGT154,2026-03-01,17852.61,30,2,Promise To Pay,Partial,5355.78
LN29758,AGT104,2026-03-01,2739.52,15,1,Responsive,Partial,1369.76
LN29759,AGT131,2026-03-01,1297.01,0,0,Responsive,Paid,1297.01
LN29760,AGT145,2026-03-01,16938.96,15,1,Responsive,Paid,16938.96
LN29761,AGT153,2026-03-01,11796.77,0,0,Responsive,Paid,11796.77
LN29762,AGT100,2026-03-01,1954.25,0,0,Responsive,Paid,1954.25
LN29763,AGT124,2026-03-01,14641.39,30,2,Promise To Pay,Partial,4392.42
LN29764,AGT145,2026-03-01,8417.07,0,0,Responsive,Paid,8417.07
LN29765,AGT151,2026-03-01,16748.28,30,2,No Answer,Unpaid,0.0
LN29766,AGT108,2026-03-01,12167.49,15,1,Responsive,Paid,12167.49
LN29767,AGT117,2026-03-01,120600.52,90,4,Promise To Pay,Partial,36180.16
LN29768,AGT145,2026-03-01,12163.73,15,1,No Answer,Unpaid,0.0
LN29769,AGT135,2026-03-01,5446.59,0,0,No Answer,Paid,5446.59
LN29770,AGT108,2026-03-01,39333.62,60,3,Responsive,Paid,39333.62
LN29771,AGT133,2026-03-01,86859.39,90,4,No Answer,Unpaid,0.0
LN29772,AGT114,2026-03-01,4681.48,0,0,Promise To Pay,Paid,4681.48
LN29773,AGT112,2026-03-01,14467.23,0,0,Promise To Pay,Paid,14467.23
LN29774,AGT108,2026-03-01,16338.79,0,0,No Answer,Paid,16338.79
LN29775,AGT170,2026-03-01,54248.99,90,4,Promise To Pay,Partial,16274.7
LN29776,AGT129,2026-03-01,10639.45,0,0,Responsive,Paid,10639.45
LN29777,AGT174,2026-03-01,10249.92,0,0,Responsive,Paid,10249.92
LN29778,AGT163,2026-03-01,3909.26,0,0,Promise To Pay,Paid,3909.26
LN29779,AGT114,2026-03-01,2465.19,0,0,Responsive,Paid,2465.19
LN29780,AGT130,2026-03-01,3007.8,30,2,Responsive,Paid,3007.8
LN29781,AGT128,2026-03-01,28922.12,60,3,Promise To Pay,Partial,8676.64
LN29782,AGT142,2026-03-01,33021.57,30,2,Responsive,Paid,33021.57
LN29783,AGT135,2026-03-01,9291.04,15,1,Promise To Pay,Partial,2787.31
LN29784,AGT104,2026-03-01,7044.92,0,0,No Answer,Paid,7044.92
LN29785,AGT160,2026-03-01,29139.78,15,1,No Answer,Unpaid,0.0
LN29786,AGT120,2026-03-01,44749.82,30,2,Responsive,Partial,22374.91
LN29787,AGT162,2026-03-01,5271.34,15,1,Responsive,Paid,5271.34
LN29788,AGT100,2026-03-01,18963.19,0,0,Promise To Pay,Paid,18963.19
LN29789,AGT139,2026-03-01,7172.55,90,4,Promise To Pay,Partial,2151.76
LN29790,AGT131,2026-03-01,40786.81,60,3,No Answer,Unpaid,0.0
LN29791,AGT105,2026-03-01,29824.66,0,0,No Answer,Paid,29824.66
LN29792,AGT123,2026-03-01,25027.75,30,2,No Answer,Unpaid,0.0
LN29793,AGT163,2026-03-01,26545.96,30,2,No Answer,Unpaid,0.0
LN29794,AGT105,2026-03-01,16239.0,15,1,Promise To Pay,Partial,4871.7
LN29795,AGT142,2026-03-01,4707.72,15,1,No Answer,Unpaid,0.0
LN29796,AGT167,2026-03-01,91236.38,30,2,No Answer,Unpaid,0.0
LN29797,AGT146,2026-03-01,6251.74,0,0,No Answer,Paid,6251.74
LN29798,AGT117,2026-03-01,9318.28,0,0,Promise To Pay,Paid,9318.28
LN29799,AGT148,2026-03-01,13321.51,15,1,Responsive,Partial,6660.76
LN29800,AGT144,2026-03-01,11538.65,15,1,Promise To Pay,Partial,3461.59
LN29801,AGT142,2026-03-01,1106.32,15,1,No Answer,Unpaid,0.0
LN29802,AGT115,2026-03-01,16602.09,0,0,No Answer,Paid,16602.09
LN29803,AGT104,2026-03-01,47631.04,60,3,Responsive,Paid,47631.04
LN29804,AGT107,2026-03-01,9779.6,0,0,Promise To Pay,Paid,9779.6
LN29805,AGT142,2026-03-01,17613.48,15,1,Responsive,Partial,8806.74
LN29806,AGT161,2026-03-01,126205.12,60,3,Promise To Pay,Partial,37861.54
LN29807,AGT132,2026-03-01,31356.29,30,2,Responsive,Paid,31356.29
LN29808,AGT140,2026-03-01,55374.55,0,0,Responsive,Paid,55374.55
LN29809,AGT135,2026-03-01,6699.01,30,2,Responsive,Paid,6699.01
LN29810,AGT134,2026-03-01,9870.11,0,0,No Answer,Paid,9870.11
LN29811,AGT145,2026-03-01,18974.3,15,1,Responsive,Paid,18974.3
LN29812,AGT129,2026-03-01,12529.94,30,2,No Answer,Unpaid,0.0
LN29813,AGT170,2026-03-01,10721.98,0,0,No Answer,Paid,10721.98
LN29814,AGT109,2026-03-01,21760.06,90,4,No Answer,Unpaid,0.0
LN29815,AGT159,2026-03-01,5222.71,0,0,No Answer,Paid,5222.71
LN29816,AGT170,2026-03-01,12814.83,30,2,Promise To Pay,Partial,3844.45
LN29817,AGT138,2026-03-01,35126.16,30,2,Responsive,Partial,17563.08
LN29818,AGT173,2026-03-01,12828.28,15,1,Promise To Pay,Partial,3848.48
LN29819,AGT161,2026-03-01,12741.21,15,1,Responsive,Partial,6370.6
LN29820,AGT110,2026-03-01,4609.25,15,1,Responsive,Partial,2304.62
LN29821,AGT148,2026-03-01,9952.77,0,0,Responsive,Paid,9952.77
LN29822,AGT171,2026-03-01,24094.37,30,2,No Answer,Unpaid,0.0
LN29823,AGT154,2026-03-01,57671.45,60,3,Responsive,Partial,28835.72
LN29824,AGT162,2026-03-01,4002.36,15,1,Responsive,Paid,4002.36
LN29825,AGT160,2026-03-01,52701.22,30,2,No Answer,Unpaid,0.0
LN29826,AGT125,2026-03-01,6160.13,0,0,No Answer,Paid,6160.13
LN29827,AGT135,2026-03-01,8617.52,60,3,Promise To Pay,Partial,2585.26
LN29828,AGT138,2026-03-01,20692.68,60,3,No Answer,Unpaid,0.0
LN29829,AGT117,2026-03-01,7746.32,60,3,No Answer,Unpaid,0.0
LN29830,AGT137,2026-03-01,41751.31,60,3,Promise To Pay,Partial,12525.39
LN29831,AGT167,2026-03-01,34954.48,60,3,No Answer,Unpaid,0.0
LN29832,AGT120,2026-03-01,60526.05,60,3,Responsive,Partial,30263.03
LN29833,AGT165,2026-03-01,45102.96,0,0,No Answer,Paid,45102.96
LN29834,AGT166,2026-03-01,10800.69,0,0,Responsive,Paid,10800.69
LN29835,AGT116,2026-03-01,13504.43,30,2,Responsive,Paid,13504.43
LN29836,AGT129,2026-03-01,18711.3,30,2,No Answer,Unpaid,0.0
LN29837,AGT162,2026-03-01,1500.37,0,0,Responsive,Paid,1500.37
LN29838,AGT132,2026-03-01,8929.16,30,2,No Answer,Unpaid,0.0
LN29839,AGT146,2026-03-01,25076.84,0,0,Responsive,Paid,25076.84
LN29840,AGT155,2026-03-01,9187.13,15,1,Responsive,Partial,4593.56
LN29841,AGT142,2026-03-01,2658.86,15,1,Promise To Pay,Partial,797.66
LN29842,AGT170,2026-03-01,2245.07,15,1,No Answer,Unpaid,0.0
LN29843,AGT156,2026-03-01,19625.78,60,3,Responsive,Paid,19625.78
LN29844,AGT127,2026-03-01,4315.71,0,0,Promise To Pay,Paid,4315.71
LN29845,AGT145,2026-03-01,4825.17,0,0,Responsive,Paid,4825.17
LN29846,AGT124,2026-03-01,10707.79,30,2,Promise To Pay,Partial,3212.34
LN29847,AGT103,2026-03-01,15532.91,0,0,Responsive,Paid,15532.91
LN29848,AGT155,2026-03-01,26502.83,60,3,Promise To Pay,Partial,7950.85
LN29849,AGT110,2026-03-01,124957.54,90,4,Responsive,Paid,124957.54
LN29850,AGT144,2026-03-01,9158.76,0,0,Responsive,Paid,9158.76
LN29851,AGT139,2026-03-01,45912.46,0,0,Promise To Pay,Paid,45912.46
LN29852,AGT111,2026-03-01,9124.43,0,0,No Answer,Paid,9124.43
LN29853,AGT159,2026-03-01,23082.82,15,1,No Answer,Unpaid,0.0
LN29854,AGT124,2026-03-01,22724.28,0,0,No Answer,Paid,22724.28
LN29855,AGT136,2026-03-01,2372.0,0,0,Promise To Pay,Paid,2372.0
LN29856,AGT148,2026-03-01,39885.96,0,0,Responsive,Paid,39885.96
LN29857,AGT159,2026-03-01,7335.12,0,0,Responsive,Paid,7335.12
LN29858,AGT153,2026-03-01,29819.2,90,4,Responsive,Paid,29819.2
LN29859,AGT160,2026-03-01,26024.6,30,2,Promise To Pay,Partial,7807.38
LN29860,AGT157,2026-03-01,34216.96,0,0,Promise To Pay,Paid,34216.96
LN29861,AGT139,2026-03-01,9111.98,15,1,Responsive,Partial,4555.99
LN29862,AGT139,2026-03-01,3075.46,30,2,No Answer,Unpaid,0.0
LN29863,AGT138,2026-03-01,13921.31,30,2,Promise To Pay,Partial,4176.39
LN29864,AGT110,2026-03-01,11775.11,0,0,Promise To Pay,Paid,11775.11
LN29865,AGT172,2026-03-01,30672.38,90,4,Promise To Pay,Partial,9201.71
LN29866,AGT110,2026-03-01,5280.12,15,1,Promise To Pay,Partial,1584.04
LN29867,AGT128,2026-03-01,2688.15,0,0,Promise To Pay,Paid,2688.15
LN29868,AGT154,2026-03-01,17131.19,0,0,Promise To Pay,Paid,17131.19
LN29869,AGT132,2026-03-01,8709.6,0,0,Promise To Pay,Paid,8709.6
LN29870,AGT105,2026-03-01,18144.25,0,0,Responsive,Paid,18144.25
LN29871,AGT170,2026-03-01,15899.38,90,4,Responsive,Paid,15899.38
LN29872,AGT127,2026-03-01,16989.06,90,4,No Answer,Unpaid,0.0
LN29873,AGT117,2026-03-01,20491.69,30,2,Promise To Pay,Partial,6147.51
LN29874,AGT172,2026-03-01,11721.2,0,0,Promise To Pay,Paid,11721.2
LN29875,AGT114,2026-03-01,4754.72,0,0,Responsive,Paid,4754.72
LN29876,AGT122,2026-03-01,9214.29,60,3,Responsive,Partial,4607.15
